Smiles;Syst�me de solvant;Composition;KD
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol AceticAcid Water;4,4_0,6_5;3.02573044
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol AceticAcid Water;4,2_0,8_5;2.88991906
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol AceticAcid Water;4_1_5;2.74531235
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol AceticAcid Water;3,8_1,2_5;2.59042795
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol AceticAcid Water;3,6_1,4_5;2.42330704
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;5_0_5;4.19296788
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;4,5_0,5_5;3.97144775
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;4_1_5;3.75856505
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;3,5_1,5_5;3.55460339
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;3_2_5;3.37239483
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;2,5_2,5_5;3.11791772
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;2_3_5;2.75774072
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;MtBE Acetonitrile Water;1,5_3,5_5;2.37269208
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_0_5;-0.57755269
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_0,5_4,5;-0.58979581
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_1_4;-0.60869982
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_1,5_3,5;-0.62957861
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_2_3;-0.64799324
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_2,5_2,5;-0.66057529
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_3_2;-0.66595459
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_3,5_1,5;-0.64487379
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_4_1;-0.6543597
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_4,5_0,5;-0.63748104
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;Heptane Acetonitrile Methanol;5_5_0;-0.55991877
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol EthylAcetate Water;5_0_5;3.39089171
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol EthylAcetate Water;4,5_0,5_5;3.43974864
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol EthylAcetate Water;4_1_5;3.49960488
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol EthylAcetate Water;3,5_1,5_5;3.56807938
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol EthylAcetate Water;3_2_5;3.64320954
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol EthylAcetate Water;2,5_2,5_5;3.72383521
CC12CCCC(C)(C2CCC23CC(C(CCC12)C3)=C)C(O)=O;1-Butanol EthylAcetate Water;2_3_5;3.80932786
